업태명,소재지지번,소재지전화번호,영업일,소재지도로명,메뉴,시군구코드,업소명,경도,위도
경양식,서울특별시 강남구 신사동 650번지 16호 도산가든지상1층2호,02 5466035,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로45길 14 (신사동도산가든지상1층2호),메뉴 정보가 없습니다.,11680,커피지인,127.0357591,37.52323226
경양식,서울특별시 강남구 신사동 650번지 16호 도산가든지상1층2호,02 5466035,매일,서울특별시 강남구 도산대로45길 14 (신사동도산가든지상1층2호),Woo Jajang Myun,11680,본태 BONT'E,,
,,,"정오 12시 - 오후 3시 (신정, 구정, 추석 휴무)",,"38,000원",,,,
,,,매일,,,,,,
,,,"오후 3시 30분 - 오후 5시 30분 (신정, 구정, 추석 휴무)",,,,,,
경양식,서울특별시 강남구 신사동 650번지 16호,,"월-금,토",서울특별시 강남구 도산대로45길 14 지하2층 (신사동),사시미 모듬,11680,신사클럽,127.0357591,37.52323226
,,,오후 5시 - 오전 2시,,"45,000원",,,,
,,,휴무일,,야끼돈부리,,,,
,,,매주 일요일,,"10,000원",,,,
,,,,,신사 특초밥,,,,
,,,,,"15,000원",,,,
경양식,서울특별시 강남구 신사동 650번지 16호,,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로45길 14 지하2층 (신사동),메뉴 정보가 없습니다.,11680,7(세븐),127.0357591,37.52323226
경양식,서울특별시 강남구 신사동 631번지 35호 지하1층,03-1420-0307,매일,서울특별시 강남구 도산대로45길 15 지하1층 (신사동),레지나 마르게리따,11680,파씨 공구일사(PASSI 0914),127.0351176,37.52323199
,,,오전 11시 - 오후 11시 (Cafe Time 15:00 -17:30),,"19,000원",,,,
,,,일요일,,,,,,
,,,오전 11시 - 오후 10시 (Cafe Time 15:00 -17:30),,,,,,
경양식,서울특별시 강남구 신사동 650번지 8호,02 518 5505,"화,수,목,금,토/일",서울특별시 강남구 도산대로45길 16-11 지상12층 (신사동),프로슈토 & 아이스버그 샐러드,11680,레이지쿠오레(LazyCuore),127.0361824,37.52387046
,,,정오 12시 - 오후 2시 30분 (Lunch),,"16,000원",,,,
,,,"화,수,목,금,토/일",,우니김크래커,,,,
,,,오후 6시 - 오후 10시 (Dinner),,"22,000원",,,,
,,,,,레지아노 리조또,,,,
,,,,,"23,000원",,,,
경양식,서울특별시 강남구 신사동 650번지 17호 미래빌딩지하1층,,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로45길 16-4 (신사동미래빌딩지하1층),메뉴 정보가 없습니다.,11680,마음과마음,127.0356962,37.52334126
경양식,서울특별시 강남구 신사동 650번지 17호 지상1층,02 518 0105,매일,서울특별시 강남구 도산대로45길 16-4 (신사동지상1층),MySsong Brunch Plate,11680,마이쏭,127.0356962,37.52334126
,,,오전 10시 - 오후 10시,,"18,000원",,,,
,,,수요일,,Classic Eggs Benedict,,,,
,,,오전 10시 - 오후 3시 (Only Brunch Buffet Time),,"16,000원",,,,
,,,,,Bacon Cheese burger,,,,
,,,,,"19,500원",,,,
경양식,서울특별시 강남구 신사동 650번지 22호 지상1층,02 548 0283,"월-금,토",서울특별시 강남구 도산대로45길 16-6 (신사동지상1층),이탈리안 전통 토마토 스프,11680,그랑씨엘,127.0358416,37.52339708
,,,오전 11시 - 오후 11시 ( / Last order 21:30),,"7,500원",,,,
,,,일요일,,까르보나라,,,,
,,,오전 11시 - 오후 10시 (Last order 21:00),,"23,000원",,,,
,,,,,볼로네제 파스타,,,,
,,,,,"22,000원",,,,
경양식,서울특별시 강남구 신사동 650번지 15호,,매일,서울특별시 강남구 도산대로45길 16-8 지상1층 (신사동),카멜커피,11680,카멜커피,127.0359834,37.52344721
,,,오전 9시 30분 - 오후 8시 (라스트오더 19:30),,"5,500원",,,,
,,,,,아메리카노,,,,
,,,,,"5,000원",,,,
,,,,,라떼,,,,
,,,,,"5,500원",,,,
경양식,서울특별시 강남구 신사동 650번지 15호 지하1층,,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로45길 16-8 지하1층 (신사동),메뉴 정보가 없습니다.,11680,소셜코드,127.0359834,37.52344721
경양식,서울특별시 강남구 신사동 650번지 제이제이빌딩 지하1층,02 34434977,매일,서울특별시 강남구 도산대로45길 18 (신사동 제이제이빌딩 지하1층),아메리카노,11680,엘리스,127.0354841,37.52355675
,,,오전 10시 - 오전 1시,,"5,000원",,,,
,,,,,바닐라라떼,,,,
,,,,,"5,500원",,,,
,,,,,카라멜마키아또,,,,
,,,,,"6,000원",,,,
경양식,서울특별시 강남구 신사동 650번지 1호 지상12층,0-3483-3509,수요일,서울특별시 강남구 도산대로45길 18-2 (신사동지상12층),런치 코스,11680,보나세라,127.0356602,37.52366452
,,,정오 12시 - 오후 3시 (LUNCH TIME),,"72,000원",,,,
,,,수요일,,디너 코스,,,,
,,,오후 6시 - 오후 10시 30분 (DINNER TIME),,"135,000원",,,,
,,,,,와인,,,,
경양식,서울특별시 강남구 신사동 630번지 26호 지하1층,,매일,서울특별시 강남구 도산대로45길 7 (신사동지하1층),곤드레돌솥밥정식,11680,까페마당,127.0353453,37.52278446
,,,오전 10시 30분 - 오후 8시 (라스트 오더 6시 40분),,"16,000원",,,,
,,,,,대나무통밥정식,,,,
,,,,,"16,000원",,,,
,,,,,산초두부,,,,
,,,,,"12,000원",,,,
경양식,서울특별시 강남구 신사동 651번지 3호 지하1층,,매일,서울특별시 강남구 도산대로45길 8-1 지하1층 (신사동),원플레이트(평일 런치 한정),11680,퀸스바(Queens bar),127.0360154,37.52295727
,,,오전 11시 - 오후 9시,,"11,900원",,,,
,,,,,부채살 팬 스테이크,,,,
,,,,,"18,500원",,,,
,,,,,새우&버섯 샐러드,,,,
,,,,,"17,000원",,,,
경양식,서울특별시 강남구 신사동 651번지 6호 지상1층,,매일,서울특별시 강남구 도산대로45길 8-7 (신사동지상1층),에스프레소/콘파냐,11680,레드카펫,127.0361378,37.49895794
,,,오전 10시 - 오후 11시,,"3,000원",,,,
,,,,,아메리카노,,,,
,,,,,"3,800원",,,,
,,,,,카페라떼,,,,
,,,,,"4,300원",,,,
경양식,서울특별시 강남구 신사동 651번지 6호 지하층,02-3444-3012,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로45길 8-7 (신사동지하층),메뉴 정보가 없습니다.,11680,해당,127.0363896,37.52307024
경양식,서울특별시 강남구 신사동 651번지 6호,,"월-금,토",서울특별시 강남구 도산대로45길 8-7 지상2층 (신사동),Ragu Tart (1ea),11680,비스포크420,127.0363896,37.52307024
,,,오후 5시 30분 - 자정 12시 (10시30분 라스트오더/일요일 휴무),,"9,500원",,,,
,,,,,Sea Bass Ceviche,,,,
,,,,,"22,000원",,,,
,,,,,Chuck Tender Tartare,,,,
,,,,,"30,000원",,,,
경양식,서울특별시 강남구 신사동 651번지 9호 지하1층,0-515-1695,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로45길 8-8 (신사동지하1층),메뉴 정보가 없습니다.,11680,제이에스엠,127.0366152,37.52307789
경양식,서울특별시 강남구 신사동 651번지 9호,,"월-금,토",서울특별시 강남구 도산대로45길 8-8 2층 (신사동),양고기버거,11680,꺄브뒤꼬숑,127.0366152,37.52307789
,,,오후 6시 - 오전 2시 (Last order 01:00),,"18,000원",,,,
,,,휴무일,,크랜베리 푸아그라,,,,
,,,매주 일요일,,"28,000원",,,,
,,,,,소시지 라비고뜨,,,,
,,,,,"18,000원",,,,
경양식,서울특별시 강남구 신사동 651번지 9호,,매일,서울특별시 강남구 도산대로45길 8-8 2층 (신사동),칼국수,11680,종로할머니칼국수 & 삼대족발,127.0366152,37.52307789
,,,오전 11시 - 오후 8시 (재료 소진 시 마감),,"7,000원",,,,
,,,,,손만두,,,,
,,,,,"8,000원",,,,
,,,,,만두국,,,,
,,,,,"8,000원",,,,
경양식,서울특별시 강남구 신사동 651번지 9호,,"월,금",서울특별시 강남구 도산대로45길 8-8 2층 (신사동),족발,11680,도산족발 & 종로할머니칼국수,127.0366152,37.52307789
,,,오후 5시 - 오후 11시,,"33,000원",,,,
,,,토/일,,간불족발,,,,
,,,오후 4시 - 오후 11시,,"35,000원",,,,
,,,,,간장반반,,,,
,,,,,"35,000원",,,,
경양식,서울특별시 강남구 신사동 651번지 9호,,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로45길 8-8 2층 (신사동),메뉴 정보가 없습니다.,11680,도산족발&칼국수,127.0366152,37.52307789
경양식,서울특별시 강남구 신사동 652번지,,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로49길 10 지하1층 (신사동),메뉴 정보가 없습니다.,11680,루카스(RUCAS),127.0374011,37.52352714
경양식,서울특별시 강남구 신사동 652번지 7호 지하1층,,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로49길 10-6 (신사동지하1층),메뉴 정보가 없습니다.,11680,젤로,127.0378936,37.52370934
경양식,서울특별시 강남구 신사동 653번지 15호,02-3444-0428,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로49길 12 (신사동),메뉴 정보가 없습니다.,11680,조이풀투,127.037385,37.52371744
경양식,서울특별시 강남구 신사동 648번지 11호 지상1층,0-516-2278,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로49길 15 (신사동지상1층),메뉴 정보가 없습니다.,11680,카페라,127.0370226,37.5238761
경양식,서울특별시 강남구 신사동 653번지 20호,02 549 7757,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로49길 22 (신사동),메뉴 정보가 없습니다.,11680,엔티끄,127.0373612,37.52436524
경양식,서울특별시 강남구 신사동 653번지 20호,02 549 7757,월-금,서울특별시 강남구 도산대로49길 22 (신사동),주류세트,11680,타이밍,127.0373612,37.52436524
,,,오후 7시 - 오전 2시,,"35,000원",,,,
,,,토요일,,안주,,,,
,,,오후 7시 - 오전 2시,,"10,000원",,,,
,,,,,주류,,,,
,,,,,"8,000원",,,,
경양식,서울특별시 강남구 신사동 653번지 20호,02-3444-8692,매일,서울특별시 강남구 도산대로49길 22 (신사동),아메리카노(vip회원),11680,꼬세(cose),127.0373612,37.52436524
,,,오전 9시 30분 - 오후 11시,,"1,500원",,,,
,,,,,아메리카노,,,,
,,,,,"4,500원",,,,
,,,,,더치커피,,,,
,,,,,"4,500원",,,,
경양식,서울특별시 강남구 신사동 653번지 20호,02-3444-8692,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로49길 22 (신사동),메뉴 정보가 없습니다.,11680,아마빌레,127.0373612,37.52436524
경양식,서울특별시 강남구 신사동 653번지 20호,02-3444-8692,매일,서울특별시 강남구 도산대로49길 22 (신사동),버섯수란 파스타,11680,비스트로 르지우,127.0373612,37.52436524
,,,오전 11시 - 오후 10시,,"23,000원",,,,
,,,,,부팔라 치즈 바질 토마토 파스타,,,,
,,,,,"22,000원",,,,
,,,,,가지 &라구소스 피자,,,,
,,,,,"22,000원",,,,
경양식,서울특별시 강남구 신사동 653번지 20호 7층,,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로49길 22 (신사동7층),메뉴 정보가 없습니다.,11680,아누,127.0373612,37.52436524
경양식,서울특별시 강남구 신사동 651번지 15호 1층,02 34484850,매일,서울특별시 강남구 도산대로49길 3 1층 (신사동),레몬 탕수육,11680,라이라이,127.0369663,37.5230342
,,,오전 11시 30분 - 오후 8시 30분,,"22,000원",,,,
,,,쉬는시간 매일,,찹쌀 탕수육,,,,
,,,오후 2시 30분 - 오후 5시,,"25,000원",,,,
,,,,,유린기,,,,
,,,,,"25,000원",,,,
경양식,서울특별시 강남구 신사동 647번지 14호 3층,,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로49길 31 (신사동3층),메뉴 정보가 없습니다.,11680,다른별에서온마녀,127.0369109,37.52501588
경양식,서울특별시 강남구 신사동 647번지 14호 아뜨레빌딩,,"월,일",서울특별시 강남구 도산대로49길 31 아뜨레빌딩 지상1층 105호 (신사동),아메리카노,11680,제네랄드링크샵,127.0369109,37.52501588
,,,오전 11시 - 오후 8시,,"3,000원",,,,
,,,화-목,,실론티,,,,
,,,오전 11시 - 오후 8시,,"3,000원",,,,
,,,,,망고연유티,,,,
,,,,,"5,500원",,,,
경양식,서울특별시 강남구 신사동 647번지 14호 아뜨레빌딩,02 540 7904,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로49길 31 아뜨레빌딩 지하1층 (신사동),메뉴 정보가 없습니다.,11680,엑스,127.0369109,37.52501588
경양식,서울특별시 강남구 논현동 95번지 16호,02 516 1253,매일,서울특별시 강남구 도산대로50길 13 지상2층 (논현동 논현빌딩),등심돈까스,11680,브라운돈까스논현중앙점,127.0376866,37.52160729
,,,오전 11시 - 오후 9시,,"8,000원",,,,
,,,,,안심돈까스,,,,
,,,,,"8,500원",,,,
,,,,,정식돈까스,,,,
,,,,,"9,500원",,,,
경양식,서울특별시 강남구 논현동 96번지 11호,02 5153571,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로50길 16 (논현동),치즈라면,11680,푸드2900논현씨티점,127.0373974,37.52137739
,,,,,"4,000원",,,,
,,,,,떡라면,,,,
,,,,,"4,000원",,,,
,,,,,만두라면,,,,
,,,,,"4,000원",,,,
경양식,서울특별시 강남구 논현동 99번지 19호,02-3446-6999,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로50길 27 (논현동),메뉴 정보가 없습니다.,11680,필,127.0303008,37.51939452
경양식,서울특별시 강남구 신사동 653번지 7호,,매일,서울특별시 강남구 도산대로51길 17 지하1지상1층 (신사동),에그 베이컨 프레즐,11680,리틀넥,127.0377667,37.5242136
,,,"오전 11시 - 오후 9시 30분 (점심-라스트오더(14시30분,저녁-20:30 라스트 오더)",,"12,000원",,,,
,,,쉬는시간 매일,,아보카도 버거,,,,
,,,오후 3시 - 오후 5시,,"11,000원",,,,
,,,,,아보카도 토스트,,,,
,,,,,"12,000원",,,,
경양식,서울특별시 강남구 신사동 653번지 4호 솔미빌딩 지상12층,,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로51길 19 (신사동솔미빌딩 지상12층),메뉴 정보가 없습니다.,11680,주식회사 에스653,127.037636,37.52442716
경양식,서울특별시 강남구 신사동 656번지 6호 지상3층,,"화,수,목,금,토/일",서울특별시 강남구 도산대로51길 33 지상3층 (신사동),평일 런치 코스 메뉴,11680,TOC TOC(톡톡),127.0378851,37.52532615
,,,정오 12시 - 오후 3시 (런치),,"55,000원",,,,
,,,"화,수,목,금,토/일",,주말 런치 코스 메뉴,,,,
,,,오후 6시 - 오후 10시 (디너),,"65,000원",,,,
,,,,,"파스타,리조또",,,,
,,,,,32000~44000,,,,
경양식,서울특별시 강남구 신사동 656번지 6호,0-544-8357,월-금,서울특별시 강남구 도산대로51길 33 지상4층 (신사동),호가든,11680,플레이,127.0378851,37.52532615
,,,오전 7시 - 오전 1시,,코로나,,,,
,,,토요일,,"7,000원",,,,
,,,오전 7시 - 오전 2시,,카스,,,,
,,,,,"5,000원",,,,
경양식,서울특별시 강남구 신사동 656번지 6호,0-544-8357,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로51길 33 지상5층 (신사동),메뉴 정보가 없습니다.,11680,플레이투,127.0378851,37.52532615
경양식,서울특별시 강남구 신사동 655번지,,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로51길 36 지하1층 (신사동),메뉴 정보가 없습니다.,11680,메인스팀,127.0382033,37.52545467
경양식,서울특별시 강남구 신사동 657번지 23호,,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로51길 39 지상3층 (신사동),메뉴 정보가 없습니다.,11680,노엘베,127.0380487,37.52585742
경양식,서울특별시 강남구 신사동 657번지 32호 지상2층,,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로51길 40 (신사동지상2층),메뉴 정보가 없습니다.,11680,렉스,127.038281,37.52570844
경양식,서울특별시 강남구 신사동 657번지 32호,0-541-7727,영업시간 정보가 없습니다.,서울특별시 강남구 도산대로51길 40 지상3층 302호 (신사동),메뉴 정보가 없습니다.,11680,겜지노,127.038281,37.52570844
경양식,서울특별시 강남구 신사동 657번지 32호,,월-금,서울특별시 강남구 도산대로51길 40 지하1층 (신사동),아메리카노,11680,발롱,127.038281,37.52570844
,,,오전 11시 - 오후 11시,,,,,,
,,,토/일,,,,,,
,,,오전 11시 - 자정 12시 ((금/토요일)),,,,,,
